year	country	total	r0	r1	r2	r3	share
1989	United Arab Emirates	0	0	0	0	0	0.000000%
1989	United Kingdom	8	0	2	1	5	62.500000%
1989	United States of America	52	4	12	9	27	51.923077%
1989	Uruguay	0	0	0	0	0	0.000000%
1989	Venezuela	0	0	0	0	0	0.000000%
1990	Albania	0	0	0	0	0	0.000000%
1990	Algeria	0	0	0	0	0	0.000000%
1990	Angola	0	0	0	0	0	0.000000%
1990	Argentina	1	0	0	0	1	100.000000%
1990	Australia	1	0	0	0	1	100.000000%
1990	Austria	0	0	0	0	0	0.000000%
1990	Bahamas	0	0	0	0	0	0.000000%
1990	Belgium	0	0	0	0	0	0.000000%
1990	Bolivia	0	0	0	0	0	0.000000%
1990	Bosnia and Herzegovina	0	0	0	0	0	0.000000%
1990	Brazil	0	0	0	0	0	0.000000%
1990	Bulgaria	0	0	0	0	0	0.000000%
1990	Cambodia	0	0	0	0	0	0.000000%
1990	Cameroon	0	0	0	0	0	0.000000%
1990	Canada	2	0	1	0	1	50.000000%
1990	Chile	0	0	0	0	0	0.000000%
1990	China	0	0	0	0	0	0.000000%
1990	Colombia	0	0	0	0	0	0.000000%
1990	Congo	0	0	0	0	0	0.000000%
1990	Costa Rica	0	0	0	0	0	0.000000%
1990	Croatia	0	0	0	0	0	0.000000%
1990	Cuba	0	0	0	0	0	0.000000%
1990	Cyprus	0	0	0	0	0	0.000000%
1990	Czech Republic	0	0	0	0	0	0.000000%
1990	Denmark	0	0	0	0	0	0.000000%
1990	Ecuador	0	0	0	0	0	0.000000%
1990	Egypt	0	0	0	0	0	0.000000%
1990	Estonia	0	0	0	0	0	0.000000%
1990	Finland	2	1	0	0	1	50.000000%
1990	France	4	1	0	1	2	50.000000%
1990	French Polynesia	0	0	0	0	0	0.000000%
1990	Georgia	0	0	0	0	0	0.000000%
1990	Germany	4	1	0	1	2	50.000000%
1990	Greece	0	0	0	0	0	0.000000%
1990	Hong Kong	1	0	0	1	0	0.000000%
1990	Hungary	0	0	0	0	0	0.000000%
1990	Iceland	0	0	0	0	0	0.000000%
1990	India	0	0	0	0	0	0.000000%
1990	Indonesia	0	0	0	0	0	0.000000%
1990	Iran	1	0	1	0	0	0.000000%
1990	Ireland	0	0	0	0	0	0.000000%
1990	Israel	0	0	0	0	0	0.000000%
1990	Italy	2	0	0	0	2	100.000000%
1990	Japan	2	1	1	0	0	0.000000%
1990	Jordan	0	0	0	0	0	0.000000%
1990	Kazakhstan	0	0	0	0	0	0.000000%
1990	Lebanon	0	0	0	0	0	0.000000%
1990	Liechtenstein	0	0	0	0	0	0.000000%
1990	Lithuania	0	0	0	0	0	0.000000%
1990	Luxembourg	0	0	0	0	0	0.000000%
1990	Malaysia	0	0	0	0	0	0.000000%
1990	Malta	0	0	0	0	0	0.000000%
1990	Mexico	0	0	0	0	0	0.000000%
1990	Mongolia	0	0	0	0	0	0.000000%
1990	Montenegro	0	0	0	0	0	0.000000%
1990	Morocco	0	0	0	0	0	0.000000%
1990	Netherlands	0	0	0	0	0	0.000000%
1990	Netherlands Antilles	0	0	0	0	0	0.000000%
1990	New Zealand	1	0	0	0	1	100.000000%
1990	Norway	0	0	0	0	0	0.000000%
1990	Pakistan	0	0	0	0	0	0.000000%
1990	Palestinian Territory	0	0	0	0	0	0.000000%
1990	Panama	0	0	0	0	0	0.000000%
1990	Peru	0	0	0	0	0	0.000000%
1990	Philippines	0	0	0	0	0	0.000000%
1990	Poland	1	0	0	1	0	0.000000%
1990	Portugal	0	0	0	0	0	0.000000%
1990	Puerto Rico	0	0	0	0	0	0.000000%
1990	Qatar	0	0	0	0	0	0.000000%
1990	Romania	0	0	0	0	0	0.000000%
1990	Russia	0	0	0	0	0	0.000000%
1990	Saudi Arabia	0	0	0	0	0	0.000000%
1990	Senegal	0	0	0	0	0	0.000000%
1990	Serbia	0	0	0	0	0	0.000000%
1990	Serbia and Montenegro	0	0	0	0	0	0.000000%
1990	Singapore	0	0	0	0	0	0.000000%
1990	Slovakia	0	0	0	0	0	0.000000%
1990	Slovenia	0	0	0	0	0	0.000000%
1990	South Africa	0	0	0	0	0	0.000000%
1990	South Korea	0	0	0	0	0	0.000000%
1990	Soviet Union	0	0	0	0	0	0.000000%
1990	Spain	0	0	0	0	0	0.000000%
1990	Sweden	2	1	0	0	1	50.000000%
1990	Switzerland	0	0	0	0	0	0.000000%
1990	Taiwan	0	0	0	0	0	0.000000%
1990	Thailand	0	0	0	0	0	0.000000%
1990	Tunisia	0	0	0	0	0	0.000000%
1990	Turkey	0	0	0	0	0	0.000000%
1990	Uganda	0	0	0	0	0	0.000000%
1990	Ukraine	0	0	0	0	0	0.000000%
1990	United Arab Emirates	0	0	0	0	0	0.000000%
1990	United Kingdom	8	0	3	0	5	62.500000%
1990	United States of America	51	6	11	7	27	52.941176%
1990	Uruguay	0	0	0	0	0	0.000000%
1990	Venezuela	0	0	0	0	0	0.000000%
1991	Albania	0	0	0	0	0	0.000000%
1991	Algeria	0	0	0	0	0	0.000000%
1991	Angola	0	0	0	0	0	0.000000%
1991	Argentina	0	0	0	0	0	0.000000%
1991	Australia	2	0	1	1	0	0.000000%
1991	Austria	0	0	0	0	0	0.000000%
1991	Bahamas	0	0	0	0	0	0.000000%
1991	Belgium	0	0	0	0	0	0.000000%
1991	Bolivia	0	0	0	0	0	0.000000%
1991	Bosnia and Herzegovina	0	0	0	0	0	0.000000%
1991	Brazil	0	0	0	0	0	0.000000%
1991	Bulgaria	0	0	0	0	0	0.000000%
1991	Cambodia	0	0	0	0	0	0.000000%
1991	Cameroon	0	0	0	0	0	0.000000%
1991	Canada	2	0	2	0	0	0.000000%
1991	Chile	0	0	0	0	0	0.000000%
1991	China	1	0	0	0	1	100.000000%
1991	Colombia	0	0	0	0	0	0.000000%
1991	Congo	0	0	0	0	0	0.000000%
1991	Costa Rica	0	0	0	0	0	0.000000%
1991	Croatia	0	0	0	0	0	0.000000%
1991	Cuba	0	0	0	0	0	0.000000%
1991	Cyprus	0	0	0	0	0	0.000000%
1991	Czech Republic	0	0	0	0	0	0.000000%
1991	Denmark	1	1	0	0	0	0.000000%
1991	Ecuador	0	0	0	0	0	0.000000%
1991	Egypt	0	0	0	0	0	0.000000%
1991	Estonia	0	0	0	0	0	0.000000%
1991	Finland	1	0	0	0	1	100.000000%
1991	France	6	1	1	0	4	66.666667%
1991	French Polynesia	0	0	0	0	0	0.000000%
1991	Georgia	0	0	0	0	0	0.000000%
1991	Germany	5	1	2	0	2	40.000000%
1991	Greece	0	0	0	0	0	0.000000%
1991	Hong Kong	2	0	0	0	2	100.000000%
1991	Hungary	0	0	0	0	0	0.000000%
1991	Iceland	0	0	0	0	0	0.000000%
1991	India	0	0	0	0	0	0.000000%
1991	Indonesia	0	0	0	0	0	0.000000%
1991	Iran	0	0	0	0	0	0.000000%
1991	Ireland	0	0	0	0	0	0.000000%
1991	Israel	0	0	0	0	0	0.000000%
1991	Italy	1	0	0	1	0	0.000000%
1991	Japan	3	1	0	0	2	66.666667%
1991	Jordan	0	0	0	0	0	0.000000%
1991	Kazakhstan	0	0	0	0	0	0.000000%
1991	Lebanon	0	0	0	0	0	0.000000%
1991	Liechtenstein	0	0	0	0	0	0.000000%
1991	Lithuania	0	0	0	0	0	0.000000%
1991	Luxembourg	0	0	0	0	0	0.000000%
1991	Malaysia	0	0	0	0	0	0.000000%
1991	Malta	0	0	0	0	0	0.000000%
1991	Mexico	0	0	0	0	0	0.000000%
1991	Mongolia	0	0	0	0	0	0.000000%
1991	Montenegro	0	0	0	0	0	0.000000%
1991	Morocco	0	0	0	0	0	0.000000%
1991	Netherlands	0	0	0	0	0	0.000000%
1991	Netherlands Antilles	0	0	0	0	0	0.000000%
1991	New Zealand	0	0	0	0	0	0.000000%
1991	Norway	1	0	0	0	1	100.000000%
1991	Pakistan	0	0	0	0	0	0.000000%
1991	Palestinian Territory	0	0	0	0	0	0.000000%
1991	Panama	0	0	0	0	0	0.000000%
1991	Peru	0	0	0	0	0	0.000000%
1991	Philippines	0	0	0	0	0	0.000000%
1991	Poland	1	0	0	0	1	100.000000%
1991	Portugal	0	0	0	0	0	0.000000%
1991	Puerto Rico	0	0	0	0	0	0.000000%
1991	Qatar	0	0	0	0	0	0.000000%
1991	Romania	0	0	0	0	0	0.000000%
1991	Russia	0	0	0	0	0	0.000000%
1991	Saudi Arabia	0	0	0	0	0	0.000000%
1991	Senegal	0	0	0	0	0	0.000000%
1991	Serbia	0	0	0	0	0	0.000000%
1991	Serbia and Montenegro	0	0	0	0	0	0.000000%
1991	Singapore	0	0	0	0	0	0.000000%
1991	Slovakia	0	0	0	0	0	0.000000%
1991	Slovenia	0	0	0	0	0	0.000000%
1991	South Africa	0	0	0	0	0	0.000000%
1991	South Korea	0	0	0	0	0	0.000000%
1991	Soviet Union	0	0	0	0	0	0.000000%
1991	Spain	2	1	0	0	1	50.000000%
1991	Sweden	1	1	0	0	0	0.000000%
1991	Switzerland	1	1	0	0	0	0.000000%
1991	Taiwan	1	0	0	0	1	100.000000%
1991	Thailand	0	0	0	0	0	0.000000%
1991	Tunisia	0	0	0	0	0	0.000000%
1991	Turkey	0	0	0	0	0	0.000000%
1991	Uganda	0	0	0	0	0	0.000000%
1991	Ukraine	0	0	0	0	0	0.000000%
1991	United Arab Emirates	0	0	0	0	0	0.000000%
1991	United Kingdom	9	2	2	0	5	55.555556%
1991	United States of America	55	4	15	6	30	54.545455%
1991	Uruguay	0	0	0	0	0	0.000000%
1991	Venezuela	0	0	0	0	0	0.000000%
1992	Albania	0	0	0	0	0	0.000000%
1992	Algeria	0	0	0	0	0	0.000000%
1992	Angola	0	0	0	0	0	0.000000%
1992	Argentina	0	0	0	0	0	0.000000%
1992	Australia	1	0	0	0	1	100.000000%
1992	Austria	0	0	0	0	0	0.000000%
1992	Bahamas	0	0	0	0	0	0.000000%
1992	Belgium	0	0	0	0	0	0.000000%
1992	Bolivia	0	0	0	0	0	0.000000%
1992	Bosnia and Herzegovina	0	0	0	0	0	0.000000%
1992	Brazil	0	0	0	0	0	0.000000%
1992	Bulgaria	0	0	0	0	0	0.000000%
1992	Cambodia	0	0	0	0	0	0.000000%
1992	Cameroon	0	0	0	0	0	0.000000%
1992	Canada	1	0	0	0	1	100.000000%
1992	Chile	0	0	0	0	0	0.000000%
1992	China	0	0	0	0	0	0.000000%
1992	Colombia	0	0	0	0	0	0.000000%
1992	Congo	0	0	0	0	0	0.000000%
1992	Costa Rica	0	0	0	0	0	0.000000%
1992	Croatia	0	0	0	0	0	0.000000%
1992	Cuba	0	0	0	0	0	0.000000%
1992	Cyprus	0	0	0	0	0	0.000000%
1992	Czech Republic	0	0	0	0	0	0.000000%
1992	Denmark	0	0	0	0	0	0.000000%
1992	Ecuador	0	0	0	0	0	0.000000%
1992	Egypt	0	0	0	0	0	0.000000%
1992	Estonia	0	0	0	0	0	0.000000%
1992	Finland	0	0	0	0	0	0.000000%
1992	France	7	0	2	1	4	57.142857%
1992	French Polynesia	0	0	0	0	0	0.000000%
1992	Georgia	0	0	0	0	0	0.000000%
1992	Germany	0	0	0	0	0	0.000000%
1992	Greece	0	0	0	0	0	0.000000%
1992	Hong Kong	3	1	0	1	1	33.333333%
1992	Hungary	0	0	0	0	0	0.000000%
1992	Iceland	0	0	0	0	0	0.000000%
1992	India	0	0	0	0	0	0.000000%
1992	Indonesia	0	0	0	0	0	0.000000%
1992	Iran	0	0	0	0	0	0.000000%
1992	Ireland	1	0	0	1	0	0.000000%
1992	Israel	0	0	0	0	0	0.000000%
1992	Italy	2	0	1	1	0	0.000000%
1992	Japan	4	1	2	1	0	0.000000%
1992	Jordan	0	0	0	0	0	0.000000%
1992	Kazakhstan	0	0	0	0	0	0.000000%
1992	Lebanon	0	0	0	0	0	0.000000%
1992	Liechtenstein	0	0	0	0	0	0.000000%
1992	Lithuania	0	0	0	0	0	0.000000%
1992	Luxembourg	0	0	0	0	0	0.000000%
1992	Malaysia	0	0	0	0	0	0.000000%
1992	Malta	0	0	0	0	0	0.000000%
1992	Mexico	2	1	0	0	1	50.000000%
1992	Mongolia	0	0	0	0	0	0.000000%
1992	Montenegro	0	0	0	0	0	0.000000%
1992	Morocco	0	0	0	0	0	0.000000%
1992	Netherlands	1	0	0	1	0	0.000000%
1992	Netherlands Antilles	0	0	0	0	0	0.000000%
1992	New Zealand	1	0	0	0	1	100.000000%
1992	Norway	0	0	0	0	0	0.000000%
1992	Pakistan	0	0	0	0	0	0.000000%
1992	Palestinian Territory	0	0	0	0	0	0.000000%
1992	Panama	0	0	0	0	0	0.000000%
1992	Peru	0	0	0	0	0	0.000000%
1992	Philippines	0	0	0	0	0	0.000000%
1992	Poland	0	0	0	0	0	0.000000%
1992	Portugal	0	0	0	0	0	0.000000%
1992	Puerto Rico	0	0	0	0	0	0.000000%
1992	Qatar	0	0	0	0	0	0.000000%
1992	Romania	0	0	0	0	0	0.000000%
1992	Russia	1	0	0	1	0	0.000000%
1992	Saudi Arabia	0	0	0	0	0	0.000000%
1992	Senegal	0	0	0	0	0	0.000000%
1992	Serbia	0	0	0	0	0	0.000000%
1992	Serbia and Montenegro	0	0	0	0	0	0.000000%
1992	Singapore	0	0	0	0	0	0.000000%
1992	Slovakia	0	0	0	0	0	0.000000%
1992	Slovenia	0	0	0	0	0	0.000000%
1992	South Africa	1	0	0	0	1	100.000000%
1992	South Korea	0	0	0	0	0	0.000000%
1992	Soviet Union	0	0	0	0	0	0.000000%
1992	Spain	0	0	0	0	0	0.000000%
1992	Sweden	0	0	0	0	0	0.000000%
1992	Switzerland	0	0	0	0	0	0.000000%
1992	Taiwan	0	0	0	0	0	0.000000%
1992	Thailand	0	0	0	0	0	0.000000%
1992	Tunisia	0	0	0	0	0	0.000000%
1992	Turkey	0	0	0	0	0	0.000000%
1992	Uganda	0	0	0	0	0	0.000000%
1992	Ukraine	0	0	0	0	0	0.000000%
1992	United Arab Emirates	0	0	0	0	0	0.000000%
1992	United Kingdom	15	3	4	2	6	40.000000%
1992	United States of America	57	7	15	6	29	50.877193%
1992	Uruguay	0	0	0	0	0	0.000000%
1992	Venezuela	0	0	0	0	0	0.000000%
1993	Albania	0	0	0	0	0	0.000000%
1993	Algeria	0	0	0	0	0	0.000000%
1993	Angola	0	0	0	0	0	0.000000%
1993	Argentina	0	0	0	0	0	0.000000%
1993	Australia	2	0	1	0	1	50.000000%
1993	Austria	2	1	0	0	1	50.000000%
1993	Bahamas	0	0	0	0	0	0.000000%
1993	Belgium	0	0	0	0	0	0.000000%
1993	Bolivia	0	0	0	0	0	0.000000%
1993	Bosnia and Herzegovina	0	0	0	0	0	0.000000%
1993	Brazil	0	0	0	0	0	0.000000%
1993	Bulgaria	0	0	0	0	0	0.000000%
1993	Cambodia	0	0	0	0	0	0.000000%
1993	Cameroon	0	0	0	0	0	0.000000%
1993	Canada	1	0	0	0	1	100.000000%
1993	Chile	0	0	0	0	0	0.000000%
1993	China	2	1	0	0	1	50.000000%
1993	Colombia	0	0	0	0	0	0.000000%
1993	Congo	0	0	0	0	0	0.000000%
1993	Costa Rica	0	0	0	0	0	0.000000%
1993	Croatia	0	0	0	0	0	0.000000%
1993	Cuba	0	0	0	0	0	0.000000%
1993	Cyprus	0	0	0	0	0	0.000000%
1993	Czech Republic	0	0	0	0	0	0.000000%
1993	Denmark	1	0	0	0	1	100.000000%
1993	Ecuador	0	0	0	0	0	0.000000%
1993	Egypt	0	0	0	0	0	0.000000%
1993	Estonia	0	0	0	0	0	0.000000%
1993	Finland	0	0	0	0	0	0.000000%
1993	France	7	0	2	0	5	71.428571%
1993	French Polynesia	0	0	0	0	0	0.000000%
1993	Georgia	0	0	0	0	0	0.000000%
1993	Germany	2	0	0	0	2	100.000000%
1993	Greece	0	0	0	0	0	0.000000%
1993	Hong Kong	2	1	0	0	1	50.000000%
1993	Hungary	0	0	0	0	0	0.000000%
1993	Iceland	0	0	0	0	0	0.000000%
1993	India	0	0	0	0	0	0.000000%
1993	Indonesia	0	0	0	0	0	0.000000%
1993	Iran	0	0	0	0	0	0.000000%
1993	Ireland	1	0	0	1	0	0.000000%
1993	Israel	0	0	0	0	0	0.000000%
1993	Italy	3	0	3	0	0	0.000000%
1993	Japan	4	1	1	0	2	50.000000%
1993	Jordan	0	0	0	0	0	0.000000%
1993	Kazakhstan	0	0	0	0	0	0.000000%
1993	Lebanon	0	0	0	0	0	0.000000%
1993	Liechtenstein	1	0	1	0	0	0.000000%
1993	Lithuania	0	0	0	0	0	0.000000%
1993	Luxembourg	0	0	0	0	0	0.000000%
1993	Malaysia	0	0	0	0	0	0.000000%
1993	Malta	0	0	0	0	0	0.000000%
1993	Mexico	0	0	0	0	0	0.000000%
1993	Mongolia	0	0	0	0	0	0.000000%
1993	Montenegro	0	0	0	0	0	0.000000%
1993	Morocco	0	0	0	0	0	0.000000%
1993	Netherlands	0	0	0	0	0	0.000000%
1993	Netherlands Antilles	0	0	0	0	0	0.000000%
1993	New Zealand	1	0	0	0	1	100.000000%
1993	Norway	0	0	0	0	0	0.000000%
1993	Pakistan	0	0	0	0	0	0.000000%
1993	Palestinian Territory	0	0	0	0	0	0.000000%
1993	Panama	0	0	0	0	0	0.000000%
1993	Peru	0	0	0	0	0	0.000000%
1993	Philippines	0	0	0	0	0	0.000000%
1993	Poland	1	0	0	0	1	100.000000%
1993	Portugal	1	0	0	0	1	100.000000%
1993	Puerto Rico	0	0	0	0	0	0.000000%
1993	Qatar	0	0	0	0	0	0.000000%
1993	Romania	0	0	0	0	0	0.000000%
1993	Russia	0	0	0	0	0	0.000000%
1993	Saudi Arabia	0	0	0	0	0	0.000000%
1993	Senegal	0	0	0	0	0	0.000000%
1993	Serbia	0	0	0	0	0	0.000000%
1993	Serbia and Montenegro	0	0	0	0	0	0.000000%
1993	Singapore	0	0	0	0	0	0.000000%
1993	Slovakia	0	0	0	0	0	0.000000%
1993	Slovenia	0	0	0	0	0	0.000000%
1993	South Africa	0	0	0	0	0	0.000000%
1993	South Korea	0	0	0	0	0	0.000000%
1993	Soviet Union	0	0	0	0	0	0.000000%
1993	Spain	1	0	0	0	1	100.000000%
1993	Sweden	0	0	0	0	0	0.000000%
1993	Switzerland	0	0	0	0	0	0.000000%
1993	Taiwan	1	0	0	0	1	100.000000%
1993	Thailand	0	0	0	0	0	0.000000%
1993	Tunisia	0	0	0	0	0	0.000000%
1993	Turkey	0	0	0	0	0	0.000000%
1993	Uganda	0	0	0	0	0	0.000000%
1993	Ukraine	0	0	0	0	0	0.000000%
1993	United Arab Emirates	0	0	0	0	0	0.000000%
1993	United Kingdom	8	0	2	1	5	62.500000%
1993	United States of America	72	8	17	5	42	58.333333%
1993	Uruguay	0	0	0	0	0	0.000000%
1993	Venezuela	0	0	0	0	0	0.000000%
1994	Albania	0	0	0	0	0	0.000000%
1994	Algeria	0	0	0	0	0	0.000000%
1994	Angola	0	0	0	0	0	0.000000%
1994	Argentina	0	0	0	0	0	0.000000%
1994	Australia	3	0	0	0	3	100.000000%
1994	Austria	0	0	0	0	0	0.000000%
1994	Bahamas	0	0	0	0	0	0.000000%
1994	Belgium	1	0	0	0	1	100.000000%
1994	Bolivia	0	0	0	0	0	0.000000%
1994	Bosnia and Herzegovina	0	0	0	0	0	0.000000%
1994	Brazil	0	0	0	0	0	0.000000%
1994	Bulgaria	0	0	0	0	0	0.000000%
1994	Cambodia	0	0	0	0	0	0.000000%
1994	Cameroon	0	0	0	0	0	0.000000%
1994	Canada	1	0	1	0	0	0.000000%
1994	Chile	0	0	0	0	0	0.000000%
1994	China	0	0	0	0	0	0.000000%
1994	Colombia	0	0	0	0	0	0.000000%
1994	Congo	0	0	0	0	0	0.000000%
1994	Costa Rica	0	0	0	0	0	0.000000%
1994	Croatia	0	0	0	0	0	0.000000%
1994	Cuba	0	0	0	0	0	0.000000%
1994	Cyprus	0	0	0	0	0	0.000000%
1994	Czech Republic	0	0	0	0	0	0.000000%
1994	Denmark	0	0	0	0	0	0.000000%
1994	Ecuador	0	0	0	0	0	0.000000%
1994	Egypt	0	0	0	0	0	0.000000%
1994	Estonia	0	0	0	0	0	0.000000%
1994	Finland	0	0	0	0	0	0.000000%
1994	France	11	1	3	0	7	63.636364%
1994	French Polynesia	0	0	0	0	0	0.000000%
1994	Georgia	0	0	0	0	0	0.000000%
1994	Germany	4	0	3	0	1	25.000000%
1994	Greece	0	0	0	0	0	0.000000%
1994	Hong Kong	4	0	1	1	2	50.000000%
1994	Hungary	0	0	0	0	0	0.000000%
1994	Iceland	0	0	0	0	0	0.000000%
1994	India	0	0	0	0	0	0.000000%
1994	Indonesia	0	0	0	0	0	0.000000%
1994	Iran	0	0	0	0	0	0.000000%
1994	Ireland	1	0	0	0	1	100.000000%
1994	Israel	0	0	0	0	0	0.000000%
1994	Italy	0	0	0	0	0	0.000000%
1994	Japan	4	1	2	0	1	25.000000%
1994	Jordan	0	0	0	0	0	0.000000%
1994	Kazakhstan	0	0	0	0	0	0.000000%
1994	Lebanon	0	0	0	0	0	0.000000%
1994	Liechtenstein	0	0	0	0	0	0.000000%
1994	Lithuania	0	0	0	0	0	0.000000%
1994	Luxembourg	0	0	0	0	0	0.000000%
1994	Malaysia	0	0	0	0	0	0.000000%
1994	Malta	0	0	0	0	0	0.000000%
1994	Mexico	0	0	0	0	0	0.000000%
1994	Mongolia	0	0	0	0	0	0.000000%
1994	Montenegro	0	0	0	0	0	0.000000%
1994	Morocco	0	0	0	0	0	0.000000%
1994	Netherlands	1	0	0	0	1	100.000000%
1994	Netherlands Antilles	0	0	0	0	0	0.000000%
1994	New Zealand	1	0	0	0	1	100.000000%
1994	Norway	0	0	0	0	0	0.000000%
1994	Pakistan	0	0	0	0	0	0.000000%
1994	Palestinian Territory	0	0	0	0	0	0.000000%
1994	Panama	0	0	0	0	0	0.000000%
1994	Peru	1	0	1	0	0	0.000000%
1994	Philippines	0	0	0	0	0	0.000000%
1994	Poland	2	0	1	0	1	50.000000%
1994	Portugal	0	0	0	0	0	0.000000%
1994	Puerto Rico	0	0	0	0	0	0.000000%
1994	Qatar	0	0	0	0	0	0.000000%
1994	Romania	0	0	0	0	0	0.000000%
1994	Russia	0	0	0	0	0	0.000000%
1994	Saudi Arabia	0	0	0	0	0	0.000000%
1994	Senegal	0	0	0	0	0	0.000000%
1994	Serbia	0	0	0	0	0	0.000000%
1994	Serbia and Montenegro	0	0	0	0	0	0.000000%
1994	Singapore	0	0	0	0	0	0.000000%
1994	Slovakia	0	0	0	0	0	0.000000%
1994	Slovenia	0	0	0	0	0	0.000000%
1994	South Africa	0	0	0	0	0	0.000000%
1994	South Korea	0	0	0	0	0	0.000000%
1994	Soviet Union	0	0	0	0	0	0.000000%
1994	Spain	1	0	0	0	1	100.000000%
1994	Sweden	0	0	0	0	0	0.000000%
1994	Switzerland	1	0	0	0	1	100.000000%
1994	Taiwan	1	0	0	0	1	100.000000%
1994	Thailand	0	0	0	0	0	0.000000%
1994	Tunisia	0	0	0	0	0	0.000000%
1994	Turkey	0	0	0	0	0	0.000000%
1994	Uganda	0	0	0	0	0	0.000000%
1994	Ukraine	0	0	0	0	0	0.000000%
1994	United Arab Emirates	0	0	0	0	0	0.000000%
1994	United Kingdom	12	2	3	0	7	58.333333%
1994	United States of America	71	8	23	6	34	47.887324%
1994	Uruguay	0	0	0	0	0	0.000000%
1994	Venezuela	0	0	0	0	0	0.000000%
1995	Albania	0	0	0	0	0	0.000000%
1995	Algeria	0	0	0	0	0	0.000000%
1995	Angola	0	0	0	0	0	0.000000%
1995	Argentina	0	0	0	0	0	0.000000%
1995	Australia	1	0	0	0	1	100.000000%
1995	Austria	1	1	0	0	0	0.000000%
1995	Bahamas	0	0	0	0	0	0.000000%
1995	Belgium	2	0	1	0	1	50.000000%
1995	Bolivia	0	0	0	0	0	0.000000%
1995	Bosnia and Herzegovina	0	0	0	0	0	0.000000%
1995	Brazil	0	0	0	0	0	0.000000%
1995	Bulgaria	0	0	0	0	0	0.000000%
1995	Cambodia	0	0	0	0	0	0.000000%
1995	Cameroon	0	0	0	0	0	0.000000%
1995	Canada	4	0	2	0	2	50.000000%
1995	Chile	0	0	0	0	0	0.000000%
1995	China	0	0	0	0	0	0.000000%
1995	Colombia	0	0	0	0	0	0.000000%
1995	Congo	0	0	0	0	0	0.000000%
1995	Costa Rica	0	0	0	0	0	0.000000%
1995	Croatia	0	0	0	0	0	0.000000%
1995	Cuba	0	0	0	0	0	0.000000%
1995	Cyprus	0	0	0	0	0	0.000000%
1995	Czech Republic	1	0	1	0	0	0.000000%
1995	Denmark	0	0	0	0	0	0.000000%
1995	Ecuador	0	0	0	0	0	0.000000%
1995	Egypt	0	0	0	0	0	0.000000%
1995	Estonia	0	0	0	0	0	0.000000%
1995	Finland	0	0	0	0	0	0.000000%
1995	France	11	1	4	1	5	45.454545%
1995	French Polynesia	0	0	0	0	0	0.000000%
1995	Georgia	0	0	0	0	0	0.000000%
1995	Germany	4	0	2	0	2	50.000000%
1995	Greece	0	0	0	0	0	0.000000%
1995	Hong Kong	2	0	2	0	0	0.000000%
1995	Hungary	1	0	1	0	0	0.000000%
1995	Iceland	0	0	0	0	0	0.000000%
1995	India	1	0	0	0	1	100.000000%
1995	Indonesia	0	0	0	0	0	0.000000%
1995	Iran	0	0	0	0	0	0.000000%
1995	Ireland	1	0	0	0	1	100.000000%
1995	Israel	0	0	0	0	0	0.000000%
1995	Italy	3	0	1	1	1	33.333333%
1995	Japan	7	1	0	1	5	71.428571%
1995	Jordan	0	0	0	0	0	0.000000%
1995	Kazakhstan	0	0	0	0	0	0.000000%
1995	Lebanon	0	0	0	0	0	0.000000%
1995	Liechtenstein	0	0	0	0	0	0.000000%
1995	Lithuania	0	0	0	0	0	0.000000%
1995	Luxembourg	0	0	0	0	0	0.000000%
1995	Malaysia	0	0	0	0	0	0.000000%
1995	Malta	0	0	0	0	0	0.000000%
1995	Mexico	0	0	0	0	0	0.000000%
1995	Mongolia	0	0	0	0	0	0.000000%
1995	Montenegro	0	0	0	0	0	0.000000%
1995	Morocco	0	0	0	0	0	0.000000%
1995	Netherlands	1	0	0	0	1	100.000000%
1995	Netherlands Antilles	0	0	0	0	0	0.000000%
1995	New Zealand	0	0	0	0	0	0.000000%
1995	Norway	0	0	0	0	0	0.000000%
1995	Pakistan	0	0	0	0	0	0.000000%
1995	Palestinian Territory	0	0	0	0	0	0.000000%
1995	Panama	0	0	0	0	0	0.000000%
1995	Peru	0	0	0	0	0	0.000000%
1995	Philippines	0	0	0	0	0	0.000000%
1995	Poland	0	0	0	0	0	0.000000%
1995	Portugal	0	0	0	0	0	0.000000%
1995	Puerto Rico	0	0	0	0	0	0.000000%
1995	Qatar	0	0	0	0	0	0.000000%
1995	Romania	0	0	0	0	0	0.000000%
1995	Russia	0	0	0	0	0	0.000000%
1995	Saudi Arabia	0	0	0	0	0	0.000000%
1995	Senegal	0	0	0	0	0	0.000000%
1995	Serbia	1	0	1	0	0	0.000000%
1995	Serbia and Montenegro	0	0	0	0	0	0.000000%
1995	Singapore	0	0	0	0	0	0.000000%
1995	Slovakia	0	0	0	0	0	0.000000%
1995	Slovenia	0	0	0	0	0	0.000000%
1995	South Africa	0	0	0	0	0	0.000000%
1995	South Korea	0	0	0	0	0	0.000000%
1995	Soviet Union	0	0	0	0	0	0.000000%
1995	Spain	5	0	1	0	4	80.000000%
1995	Sweden	0	0	0	0	0	0.000000%
1995	Switzerland	1	1	0	0	0	0.000000%
1995	Taiwan	0	0	0	0	0	0.000000%
1995	Thailand	0	0	0	0	0	0.000000%
1995	Tunisia	0	0	0	0	0	0.000000%
1995	Turkey	0	0	0	0	0	0.000000%
1995	Uganda	0	0	0	0	0	0.000000%
1995	Ukraine	0	0	0	0	0	0.000000%
